date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:21	16778/16778	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:41%20GMT	http://preview.uideck.com/items/inspire-pro/light/buttons.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/buttons.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:21	16023/16023	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:08%20GMT	http://preview.uideck.com/items/inspire-pro/light/cards.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/cards.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:21	18102/18102	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:00%20GMT	http://preview.uideck.com/items/inspire-pro/light/lists.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/lists.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:22	15660/15660	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:05%20GMT	http://preview.uideck.com/items/inspire-pro/light/typography.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/typography.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:22	20295/20295	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:51%20GMT	http://preview.uideck.com/items/inspire-pro/light/accordion.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/accordion.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:23	17089/17089	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:01%20GMT	http://preview.uideck.com/items/inspire-pro/light/carousel.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/carousel.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:23	27359/27359	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:11%20GMT	http://preview.uideck.com/items/inspire-pro/light/dropdown.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/dropdown.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:23	18551/18551	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:48:09%20GMT	http://preview.uideck.com/items/inspire-pro/light/modals.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/modals.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:24	18272/18272	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:56%20GMT	http://preview.uideck.com/items/inspire-pro/light/notifications.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/notifications.html	(from http://preview.uideck.com/items/inspire-pro/light/)
12:34:24	13613/13613	---MCZ	200	added ('OK')	text/html	date:Fri,%2016%20Nov%202018%2015:47:50%20GMT	http://preview.uideck.com/items/inspire-pro/light/popover.html	C:/Users/wejdene/Documents/admin/template%20admi/preview.uideck.com/items/inspire-pro/light/popover.html	(from http://preview.uideck.com/items/inspire-pro/light/)
